"Year","Qrt","gross.domestic.product","gross.private.domestic.investment","export","import","nominal.consumption","nominal.consumption.durables","nominal.private.investment","nominal.fixed.nonresidential.investment","nominal.fixed.residential.investment","nominal.change.in.private.inventories","deflator.gdp","deflator.pce","deflator.pce.goods","deflator.pce.goods.durable","deflator.pce.goods.nondurable","deflator.pce.services","deflator.investment","deflator.investment.fixed","deflator.investment.fixed.nonresidential","deflator.investment.fixed.nonresidential.structures","deflator.investment.fixed.nonresidential.equipment.and.software","deflator.investment.fixed.residential","deflator.export","deflator.export.goods","deflator.export.services","deflator.imports","deflator.imports.goods","deflator.imports.services","deflator.government","income.gross.domestic","income.employees.compensation","income.employees.compensation.wage.n.salary.accruals","income.employees.compensation.wage.n.salary.disbursments","income.employees.compensation.supplements","income.taxes.preduction.and.imports","income.subsidies.production.and.imports","income.net.surplus","income.private.enterprises","income.private.enterprises.interest.and.miscellaneous","income.private.enterprises.business.transfer.payments","income.private.enterprises.proprietors.income.gross","income.private.enterprises.rental.income.gross","income.private.corporate.profits.with.inventory.valuation.gross","income.private.taxes.corporate.income","income.private.after.tax.profit.with.inventory.valuation.gross","income.private.dividends","income.private.undistributed.profit.with.inventory.valuation.gross","income.government.enterprises.surplus","income.consumption.of.fixed.capital","income.consumption.of.fixed.capital.private","income.consumption.of.fixed.capital.government","income.statistical.discrepancy","price.per.value.added.nonfinancial","price.unit.labor.cost","price.nonlabor.unit.cost","price.nonlabor.unit.cost.consumption.fixed.capital","price.nonlabor.unit.cost.taxes.less.subsidies","price.nonlabor.unit.cost.net.interest.and.miscellaneous","price.profits.with.inventories.groos","price.profits.taxes","price.prifits.aftertax.with.inventories.gross","nominal.gross.domestic.product","nominal.gross.domestic.income","nominal.net.domestic.product","nominal.net.domestic.income","nominal.gross.national.product","nominal.gross.national.income","nominal.net.national.product","nominal.net.national.income","nominal.gross.domestic.purchases","nominal.final.sales.to.domestic.purchases","nominal.disposable.personal.income","nominal.government.gross.investment","nominal.government.consumption","nominal.excise.taxes","nominal.local.sale.taxes","nominal.other.local.taxes","nominal.gdp","nominal.net.investment.consumer.durables","nominal.depreciation.durables","nominal.gross.investment.durables","nominal.stock.durables","capacity.utilization","M2","fed.interest.rate","nominal.rate.10years","real.rate.10years","labor.force","employed","weekly.hours","participation.rate","labor.cost.index","w.change.prev.qrt.annual.rate","unit.labor.cost.index","SnP.volume","SnP.price","consumption.taxes","service.durables","Output","Investment.government","Investment.fixed.nonresidential","Investment.residential","Investment.inventories","Investment.durables","Investment","Government.consumption","Consumption","unemployed","unemployment","Labor","Population"
"236",2004,3,12286.7,2082.1,1224.7,1930.4,8316.5,1075.8,2001.3,1244,696.6,60.8,0.97149,0.97393,0.97803,1.00716,0.96146,0.97171,0.96119,0.96086,0.97096,0.89425,0.99898,0.94338,0.96789,0.97188,0.95893,0.94348,0.94,0.96161,0.9504,11989.3,6762.3,5474.9,5499.9,1287.4,867.9,44.9,2959.7,2959.4,566.5,79,1040.1,196.8,1077,320.4,756.6,456.2,300.4,0.3,1444.4,1209.8,234.6,-52.9,0.968,0.622,0.231,0.114,0.095,0.022,0.116,0.032,0.083,11936.3,11989.3,10491.9,10544.9,12033.1,12086.1,10588.7,10641.6,12572.2,12511.5,8934.4,377.9,1876.5,71.4,371.2,72.5,11936.3,245.029,762.788,1007.817,3830.485,0.779422,6279.21086956522,0.0143141304347826,0.0430521739130435,0.0189434782608696,147558.543478261,139539.22826087,33.7663043478261,65.9684782608696,96.4,5.8,113.657554657506,82702.27,1103.90828125,528.888113108745,909.495412844037,12667.3072997353,397.622053872054,1281.20622888687,738.408700629651,63.2547244291211,999.736492215634,3479.45854608769,1974.43181818182,7919.11693546579,8019.3152173913,0.0543466683009971,245.84429885597,2236.80380946104
"237",2004,4,12387.2,2124.9,1252.8,1979.4,8473.8,1095.2,2063.3,1279.1,712.7,71.5,0.97874,0.98176,0.98979,1.00736,0.9797,0.97744,0.97099,0.96988,0.97696,0.92206,0.99699,0.9576,0.97856,0.98139,0.97216,0.96616,0.96433,0.97564,0.96423,12167.5,6847.6,5540.8,5550.8,1306.8,886.5,52.2,3015.2,3016,580.6,89.9,1063.1,195.4,1087,328.1,758.9,597.3,161.6,-0.9,1470.4,1230.2,240.3,-43.6,0.978,0.63,0.233,0.115,0.097,0.021,0.114,0.032,0.082,12123.9,12167.5,10653.4,10697,12195.5,12239.1,10725,10768.7,12810.4,12738.9,9132.1,378,1895.3,70.6,381.4,75.8,12123.9,255.732,770.234,1025.966,3894.149,0.789938,6365.35869565217,0.0195021739130435,0.0417315217391304,0.0169347826086957,148002.956521739,140027.141304348,33.7673913043478,65.9326086956522,97.1,2.7,114.424743151444,93073.78,1162.65203125,537.60593220339,919.234394853876,12768.8284626505,392.022650197567,1309.26547658041,744.256474519632,73.6346386856007,1017.71510643946,3534.63775663702,1965.60986486627,7995.1808411472,7975.8152173913,0.0538895668359151,246.711859884152,2244.7611197204
"238",2005,1,12515,2170,1276.2,1990.9,8591.9,1105.2,2130.8,1305.2,734.9,90.7,0.98776,0.98757,0.98864,1.00595,0.97865,0.98699,0.98196,0.98138,0.98796,0.95073,1.00163,0.96981,0.98918,0.99137,0.98419,0.97432,0.97248,0.98392,0.98164,12408.4,6927.4,5590.5,5590.5,1336.9,905.6,56.9,3136.6,3138.4,630.4,96.5,1046.8,190.7,1174,405.1,768.9,434.5,334.4,-1.8,1495.7,1251.9,243.8,-46.6,0.986,0.627,0.239,0.116,0.1,0.023,0.121,0.043,0.078,12361.8,12408.4,10866.2,10912.8,12468.7,12515.3,10973,11019.6,13039.3,12948.6,9074.3,377.6,1938.9,71.8,391.1,78.5,12361.8,250.595,779.735,1030.33,3952.817,0.799924,6402.47333333333,0.02469,0.0430088888888889,0.0171611111111111,148257.911111111,140429.433333333,33.7311111111111,65.8655555555556,97.9,-1,114.138681293566,99810.36,1191.94786885246,548.214303796187,932.300492072171,12899.086188276,384.662401695122,1321.10611765659,757.777296583867,92.3685939553219,1028.14462436446,3582.80702605958,1975.16401124649,8055.81515096992,7828.47777777779,0.0528031031808534,247.154820106441,2250.91718821168
"239",2005,2,12570.7,2131.3,1303.6,2012.9,8730.3,1134.7,2115.3,1334.9,764.5,15.9,0.99437,0.99364,0.99088,1.00367,0.98343,0.99513,0.9925,0.99226,0.99578,0.9772,1.00264,0.98599,0.99609,0.99761,0.99263,0.98796,0.9863,0.99669,0.99244,12584.5,7009.9,5658,5658,1351.9,925.1,61,3186.3,3189.4,658.7,99.6,1054,181.5,1195.7,395.6,800.1,373.6,426.4,-3.1,1524.2,1276.1,248.1,-84.5,0.993,0.625,0.24,0.116,0.101,0.023,0.128,0.042,0.086,12500,12584.5,10975.8,11060.3,12596.2,12680.7,11072.1,11156.6,13190.2,13174.3,9194.4,387.4,1957.2,75.3,399.6,80.7,12500,265.374,792.457,1057.831,4011.734,0.801251,6446.72527472527,0.0294395604395604,0.0415978021978022,0.0167637362637363,149142.978021978,141526.582417582,33.732967032967,66.1,98.6,3.5,115.137394754884,123080.3,1181.9740625,559.156233645988,949.441908196917,12960.9856745509,390.351053967998,1340.55715117797,775.362833294455,16.020266628847,1057.87587531943,3579.52692928742,1972.10914513724,8118.64960012627,7616.39560439563,0.0510677452295023,249.099499785335,2256.32341939452
"240",2005,3,12670.5,2155.1,1303.9,2025.3,8895.8,1142.3,2166.7,1362.9,792.7,11,1.00458,1.00484,1.00833,0.9962,1.01541,1.00296,1.0054,1.00587,1.00235,1.01491,0.99812,1.01198,1.00329,1.00183,1.00666,1.00832,1.00801,1.01001,1.00681,12809.1,7134.9,5764.9,5764.9,1370.1,939.6,62.1,3240.6,3245.1,697.3,95.2,1082.6,168.4,1201.7,403.1,798.7,232.7,565.9,-4.5,1556,1302.9,253.1,-80.5,1.008,0.64,0.246,0.119,0.103,0.024,0.121,0.041,0.08,12728.6,12809.1,11172.6,11253.1,12835.7,12916.2,11279.7,11360.2,13462.6,13451.5,9353.5,396.6,2003.5,74.2,408,82.6,12728.6,259.64,805.228,1064.868,4048.301,0.795269,6535.33804347826,0.0345826086956522,0.0421347826086957,0.0182467391304348,149719.141304348,142285.760869565,33.7326086956522,66.1336956521739,99.4,2.6,115.885787820791,124272.27,1224.174375,562.079535050356,970.849267215419,13079.2697321651,393.917422353771,1359.70469396917,783.315875807822,10.9411085983293,1074.48127613827,3623.49869849204,1989.94845104836,8187.22258262467,7433.38043478259,0.049648831605787,250.433061745994,2263.88590306198
"241",2005,4,12735.6,2232.8,1336.6,2082.1,8996.1,1111.2,2276.3,1386.3,807.9,82.2,1.01302,1.01365,1.01187,0.99434,1.02202,1.01461,1.01948,1.01975,1.01343,1.05853,0.99777,1.03108,1.01094,1.0087,1.01615,1.0281,1.0317,1.00902,1.01895,13070.2,7213.6,5836.2,5816.2,1377.4,950.3,63.7,3380.3,3384.9,729.4,92.3,1095.8,172.3,1295.2,445.7,849.4,144.9,704.5,-4.5,1589.6,1332.3,257.3,-168.8,1.012,0.631,0.245,0.119,0.102,0.024,0.136,0.047,0.09,12901.4,13070.2,11311.8,11480.5,12979.8,13148.6,11390.2,11559,13690.7,13608.5,9487.1,406.4,2011.9,72.5,410.1,87.4,12901.4,222.207,813.656,1035.863,4097.957,0.798516,6627.9152173913,0.0397978260869565,0.0448945652173913,0.0203978260869565,150031.641304348,142600.760869565,33.7663043478261,66.0336956521739,100.2,2.6,116.639045441626,136652.79,1230.46825396825,562.32427366448,983.138845867611,13156.4145722031,398.841945139604,1367.92871732631,783.547348411375,80.6291613583447,1048.06679029396,3679.70873543356,1974.48353697434,8247.72229979523,7430.88043478259,0.0495287552024351,251.23819666514,2272.04671528041
"242",2006,1,12896.4,2266.3,1388.7,2121.5,9126.2,1150.5,2336.6,1457.2,813.4,66,1.02055,1.01789,1.01089,0.99108,1.02235,1.02165,1.03099,1.0312,1.02146,1.0878,0.9981,1.04924,1.0182,1.01538,1.02485,1.03219,1.03371,1.02443,1.03231,13375.7,7360.2,5965.4,5985.4,1394.8,971.5,55.6,3481.4,3483.9,768.8,82.8,1126.9,161.3,1344,460.7,883.3,542.3,341,-2.4,1618,1357.4,260.6,-214.2,1.019,0.635,0.245,0.12,0.102,0.023,0.139,0.045,0.093,13161.4,13375.7,11543.4,11757.7,13242,13456.2,11624,11838.2,13937.2,13871.3,9705.2,409.7,2064.8,73.7,423.7,87.8,13161.4,251.943,819.591,1071.534,4155.964,0.80331,6714.48555555556,0.0445555555555556,0.0457,0.0208788888888889,150553.166666667,143449.077777778,33.8344444444444,66.1,100.7,2.9,117.484678521078,142976.63,1283.65661290323,574.914774680958,994.702304556645,13316.1875298757,396.87690713061,1426.58547569166,775.227783919789,64.0142942737311,1088.37784138017,3751.55474851078,2000.1743662272,8297.25841513771,7104.08888888892,0.0471865789752385,253.242798713212,2277.65758951084
"243",2006,2,12948.7,2263.1,1412.1,2145.2,9249.3,1145.8,2352.1,1495.3,784.4,72.4,1.02948,1.02544,1.01707,0.98625,1.03496,1.02995,1.03931,1.04005,1.02954,1.11706,0.99843,1.05994,1.03111,1.02903,1.03603,1.04298,1.04394,1.03813,1.04644,13538.5,7426.4,6025.1,6025.1,1401.3,983.3,51.4,3532,3535.9,827.7,79.3,1133.2,153.2,1342.4,475.1,867.4,565.7,301.6,-3.8,1648.2,1381.1,267.1,-208.1,1.028,0.64,0.25,0.123,0.103,0.024,0.138,0.048,0.09,13330.4,13538.5,11682.3,11890.3,13406,13614,11757.8,11965.9,14111.9,14039.4,9863.8,427.4,2083.1,72.5,429.6,87.6,13330.4,234.942,832.196,1067.138,4203.002,0.804932,6784.9043956044,0.0490703296703297,0.0507043956043956,0.0246318681318681,151100.978021978,144067.901098901,33.8659340659341,66.132967032967,101.6,1.2,117.837132556641,152494.52,1280.81174603175,575.070213761897,1014.26218504436,13387.8919712825,408.432399373113,1452.39621578569,740.041889163537,69.6604906253986,1090.53490407221,3762.06730344533,1990.65402698674,8368.2706408504,7033.07692307691,0.0465455420285495,254.571969005074,2284.80566956348
"244",2006,3,12950.4,2231.2,1414.2,2170.9,9371.7,1156.9,2333.4,1522.7,741.6,69.1,1.03724,1.03282,1.02245,0.98129,1.04642,1.03842,1.0458,1.04648,1.03745,1.13855,1.00122,1.06355,1.0437,1.04278,1.04582,1.05103,1.05215,1.04498,1.05435,13706.3,7490.6,6082,6082,1408.7,991.6,49.8,3598.6,3603.2,844.1,83.6,1131.2,140.3,1404.1,496.6,907.5,648.6,258.8,-4.7,1675.2,1403.2,272,-273.5,1.036,0.636,0.25,0.123,0.102,0.025,0.15,0.05,0.1,13432.8,13706.3,11757.5,12031.1,13494.7,13768.2,11819.5,12093,14238.5,14169.4,9982.5,427.6,2105.8,72.3,432.8,85.8,13432.8,234.817,842.67,1077.487,4249.125,0.803683,6876.79673913043,0.0524663043478261,0.0489858695652174,0.0237391304347826,151584.163043478,144544.423913043,33.8673913043478,66.1336956521739,102.6,3.5,118.868207466512,145835.28,1288.3173015873,572.122925582386,1031.94264692395,13410.2197213416,405.557926684687,1467.73338474143,697.287386582671,66.0735064712437,1108.3319548247,3745.08988150939,1997.24949020724,8424.58034962493,7039.73913043478,0.0464411254387809,255.424988376028,2292.08668211627
"245",2006,4,13038.4,2166.7,1473.5,2168.2,9456.8,1166.6,2286.5,1546.1,708,32.3,1.04186,1.0326,1.0073,0.97608,1.02548,1.0463,1.05529,1.0566,1.04809,1.17002,1.00415,1.0725,1.04391,1.04486,1.04154,1.03887,1.03768,1.04443,1.06051,13857.5,7657.2,6234.5,6209.5,1422.6,1000.7,48.7,3546.9,3552.9,879.6,86.1,1140.6,131.2,1315.4,460.7,854.7,750.9,103.8,-6,1701.3,1423.9,277.4,-273.3,1.037,0.645,0.253,0.124,0.102,0.027,0.138,0.045,0.093,13584.2,13857.5,11882.9,12156.2,13655.9,13929.2,11954.6,12227.9,14298.5,14266.2,10111.2,435.6,2119.7,72.5,435.5,86.5,13584.2,233.562,852.967,1086.529,4293.589,0.799643,6998.97282608696,0.0524663043478261,0.0463032608695652,0.0231695652173913,152392.858695652,145606.782608696,33.8673913043478,66.3,103.4,6.9,120.918684045309,159716.33,1388.6353968254,575.731164051908,1049.82230964675,13512.4911455948,410.745773260035,1475.15957599061,660.13986013986,30.6076579925651,1124.16616536872,3701.61193862876,1998.75531583861,8506.82389112748,6786.07608695651,0.0445301449493061,257.302286373019,2298.53482195554
"246",2007,1,13056.1,2145.1,1496.5,2199.8,9601.7,1175.6,2277.4,1579.6,680.7,17,1.0538,1.04262,1.01511,0.97147,1.0407,1.05753,1.06163,1.06265,1.05412,1.18455,1.00706,1.07823,1.05279,1.052,1.0545,1.04575,1.04454,1.05175,1.08215,13925.1,7763.2,6334.9,6359.9,1428.3,1014.7,50,3463.4,3473.4,914.9,105.6,1103,122.4,1227.5,474.1,753.3,635.3,118,-10.1,1733.9,1449.6,284.3,-166.6,1.045,0.653,0.259,0.126,0.102,0.031,0.134,0.047,0.087,13758.5,13925.1,12024.6,12191.2,13828.8,13995.4,12094.9,12261.4,14483.4,14466.4,10255.5,443.8,2160.6,65.5,442.4,90.6,13758.5,235.904,858.925,1094.829,4338.232,0.802066,7100.28222222222,0.0525655555555556,0.0467866666666667,0.0232555555555556,153061.877777778,146137.6,33.8033333333333,66.3,104.2,4,122.127870885762,176153.44,1424.38131147541,574.034643494274,1062.77525811399,13544.8406146197,410.109504227695,1498.50111941714,631.312428702596,16.0124264512163,1139.84198253077,3695.05148675847,1996.58088065425,8556.508247207,6924.27777777781,0.0452384217305291,257.751851009707,2308.62560750796
"247",2007,2,13173.6,2193,1521.3,2210.7,9720.9,1187,2329.6,1624.9,657.2,47.5,1.06098,1.05153,1.0264,0.96735,1.06119,1.06515,1.06231,1.06363,1.05685,1.18995,1.00881,1.07487,1.0643,1.06378,1.06542,1.06252,1.06123,1.0692,1.09444,14039.1,7821.5,6389.9,6389.9,1431.6,1023.9,58.1,3494.1,3505.2,919.6,102.9,1090,139.8,1252.8,467.9,784.9,648.2,136.7,-11,1757.6,1468.6,289,-62.2,1.052,0.655,0.261,0.126,0.102,0.033,0.135,0.046,0.089,13976.8,14039.1,12219.2,12281.4,14056.3,14118.5,12298.7,12360.9,14706.6,14659.1,10358.6,455,2201,66,447.1,88.5,13976.8,236.359,869.114,1105.473,4385.107,0.805886,7218.69450549451,0.0525,0.048456043956044,0.0243923076923077,152714.835164835,145851.241758242,33.8659340659341,65.967032967033,105.1,-1.9,121.547763499055,187313.32,1497.17619047619,572.118722242827,1079.77286400992,13681.2541417671,415.737728884178,1537.49349481951,611.422776707881,44.7147578983516,1157.20333432483,3765.94106320901,2011.07415664632,8593.63892191177,6863.5934065934,0.0449438549908074,257.723181312551,2315.01749125437
"248",2007,3,13269.8,2176.3,1578,2216,9817.7,1194.5,2313.4,1660.7,613.4,39.4,1.06453,1.05735,1.0278,0.96115,1.0671,1.07337,1.06302,1.06352,1.0568,1.19995,1.00479,1.07485,1.07118,1.06947,1.07514,1.08017,1.07903,1.08647,1.10235,14040.6,7875.7,6434.7,6434.7,1441,1030.7,55.7,3411.6,3422.8,965.3,104.4,1079.3,146.8,1127.1,431,696.1,670.3,25.8,-11.2,1778.2,1484.8,293.4,85.6,1.053,0.665,0.268,0.128,0.103,0.037,0.119,0.043,0.077,14126.2,14040.6,12348,12262.3,14270.9,14185.3,12492.7,12407.1,14829.6,14790.2,10456.9,460.2,2238.2,66.2,448.5,88,14126.2,232.703,879.736,1112.439,4421.645,0.804296,7324.49673913043,0.0507478260869565,0.0473228260869565,0.0244869565217391,153068.619565217,145940.402173913,33.8,65.9326086956522,105.9,-1.9,120.970411622434,219524.89,1489.46349206349,570.009930486594,1099.30999323727,13799.1000627507,417.471764865968,1571.44208932627,570.684281527655,37.0650211809458,1173.43011130374,3767.20187616971,2030.38962217082,8639.50856441015,7128.21739130435,0.0465687703433378,257.378658594571,2321.59204062119
"249",2007,4,13326,2123.6,1621.9,2186.5,9948.7,1196.8,2260.5,1684.6,563.4,12.6,1.06958,1.06831,1.04107,0.9575,1.09046,1.08306,1.06448,1.0646,1.05793,1.21457,1.00045,1.07643,1.08627,1.08518,1.08878,1.12329,1.12737,1.10224,1.11519,14157.9,7991.7,6530.8,6530.8,1460.9,1039.4,54.5,3381.1,3395.8,1008.8,100.4,1089.1,165.9,1031.6,408.8,622.9,645,-22.1,-14.8,1800.3,1501.8,298.5,95.2,1.056,0.667,0.271,0.128,0.103,0.04,0.118,0.043,0.076,14253.2,14157.9,12452.9,12357.7,14451.8,14356.5,12651.5,12556.3,14947.4,14934.8,10623.4,466.8,2271.4,65.2,450.3,91.6,14253.2,226.254,888.353,1114.607,4468.325,0.804269,7417.97173913043,0.0449673913043478,0.0426119565217391,0.0192163043478261,153643.27173913,146267.815217391,33.8,65.9326086956522,106.8,4.3,122.270843547376,227091.2,1495.74546875,568.280742481115,1114.4501305483,13872.1693880672,418.583380410513,1592.35488170295,523.39678381316,11.8369210351692,1181.55913193263,3723.74251234314,2036.78296971816,8676.24390600588,7375.45652173914,0.0480037715824085,257.956080122,2330.30779122292
"250",2008,1,13266.8,2055.7,1643.9,2194.1,10018.5,1163,2185.7,1689.3,515.9,-19.5,1.07591,1.07853,1.05336,0.95426,1.11187,1.09213,1.06323,1.06719,1.06306,1.23077,1.00107,1.07187,1.1067,1.10813,1.10335,1.16748,1.17747,1.11604,1.13666,14332.7,8110,6611.6,6611.6,1498.5,1035,51.9,3422.1,3437.3,1072.1,120.8,1113.7,188.9,941.9,355.2,586.7,609.3,-22.6,-15.2,1817.4,1515,302.4,-58.8,1.061,0.68,0.27,0.13,0.102,0.038,0.11,0.038,0.073,14273.9,14332.7,12456.5,12515.2,14452.5,14511.3,12635.1,12693.9,15016.2,15035.7,10879.6,475,2337,62.8,448.5,89.6,14273.9,199.091,893.011,1092.102,4518.955,0.802629,7556.38461538462,0.0318098901098901,0.0366164835164835,0.0132142857142857,153879.538461538,146207.78021978,33.7659340659341,66.1021978021978,107.6,8.7,124.930234394531,266045.92,1350.66147540984,557.147228171678,1125.23756628173,13834.89033811,417.891014023543,1589.09186687487,481.308367619208,-18.340188497964,1154.06884431557,3627.65985833911,2056.02378899583,8701.40669077511,7671.75824175825,0.0498556099040794,257.590324219449,2327.90351270926
"251",2008,2,13310.5,2024,1693.9,2180.1,10126.5,1146.6,2165.4,1689,494.6,-18.3,1.08302,1.09054,1.06585,0.94775,1.13545,1.10389,1.06983,1.0709,1.06902,1.24283,1.00444,1.06866,1.13516,1.14309,1.11623,1.2242,1.23875,1.14963,1.15501,14386.3,8084.1,6565.6,6565.6,1518.5,1047.3,51.9,3464.1,3479.9,1101.9,117.3,1127.2,218.5,915,344.1,571,619.5,-48.5,-15.9,1842.7,1534.6,308.1,29.1,1.065,0.681,0.272,0.131,0.103,0.038,0.112,0.039,0.073,14415.5,14386.3,12572.7,12543.6,14596.8,14567.6,12754,12724.9,15161.5,15179.8,11220,495.9,2373.8,65.6,447.1,97.5,14415.5,172.714,903.99,1076.704,4547.026,0.791923,7683.7010989011,0.0208549450549451,0.0388659340659341,0.0148307692307692,154130.252747253,145925.472527473,33.732967032967,66.0340659340659,108.3,-3.4,123.868327402177,263583.15,1371.6275,559.539310800154,1145.73573199683,13896.6964211967,429.346932061194,1579.95173149239,462.822600265753,-17.1050152396786,1146.45738190218,3599.80431396337,2055.22030112293,8727.87180611037,8204.78021978022,0.0532327695149807,256.841941574477,2334.10211179711
"252",2008,3,13186.9,1934.7,1678.7,2143.3,10135.8,1106.6,2086.3,1665.9,464.6,-44.1,1.09162,1.1022,1.08411,0.94522,1.16573,1.11208,1.07839,1.07951,1.08235,1.26562,1.01362,1.06122,1.15195,1.15909,1.13467,1.25536,1.27308,1.16501,1.16694,14403.7,8095.3,6561.1,6561.1,1534.1,1046.7,52.5,3444.6,3460.7,1107.9,116.1,1104,243.5,889.2,312.5,576.7,609.2,-32.5,-16.1,1869.6,1555.5,314.1,-8.6,1.077,0.675,0.273,0.132,0.102,0.039,0.129,0.039,0.09,14395.1,14403.7,12525.4,12534.1,14594,14602.7,12724.4,12733.1,15151.9,15196,11081.2,508,2421.8,65.2,446.3,96.3,14395.1,128.648,910.556,1039.204,4582.584,0.765993,7771.84673913043,0.0194141304347826,0.0386521739130435,0.0169836956521739,154559.891304348,145272.445652174,33.6336956521739,66.0673913043478,109.1,4.2,125.1689448399,351217.9004,1252.0246875,551.442569406641,1157.25371871099,13792.7111493043,435.326580629681,1539.15092160577,437.798006068487,-40.8954944159517,1110.52768931855,3480.55426994823,2075.3423483641,8701.41453099202,9287.44565217395,0.0600896233414515,254.940088352663,2339.42779112237
"253",2008,4,12883.5,1744.6,1580.6,2058.6,9861.3,1019.3,1913,1580.9,414.6,-82.5,1.093,1.08652,1.03227,0.93685,1.08909,1.11539,1.09648,1.08723,1.0961,1.28968,1.02263,1.04739,1.0826,1.07107,1.10849,1.11961,1.11645,1.12967,1.151,14053.2,8026.9,6488.2,6508.2,1538.7,1025.5,55.4,3169.7,3186.5,1105.3,137.8,1046.7,275.6,621.1,224.3,396.8,587.4,-190.7,-16.8,1886.5,1566.5,320,28.5,1.089,0.691,0.285,0.137,0.105,0.043,0.112,0.024,0.088,14081.7,14053.2,12195.2,12166.7,14199.5,14171,12313,12284.4,14675.4,14757.9,10917.3,509.8,2391.3,65.6,434,85.8,14081.7,38.575,918.587,957.162,4566.777,0.732481,8038.4597826087,0.00507934782608696,0.0325032608695652,0.0260021739130435,154724.25,144090.22826087,33.4336956521739,65.9,109.6,5.7,126.952602303869,388361.99,911.97734375,538.784375805323,1175.49029193574,13520.2059161304,442.919200695048,1442.29541100265,395.841090711196,-75.2375849451124,1032.31696359217,3219.83616428722,2077.58470894874,8700.78504289446,10634.0217391304,0.068728862729213,251.361759776744,2347.86418816388
"254",2009,1,12711,1516,1452.5,1856,9768.4,1016.3,1645.8,1442.9,369.6,-166.7,1.09539,1.08064,1.01372,0.93121,1.06328,1.11617,1.08566,1.08063,1.08959,1.27019,1.02185,1.0403,1.04889,1.03061,1.08887,1.02854,1.00956,1.10936,1.14339,13867.9,7833.8,6308,6288,1525.8,1010.1,56.4,3194.9,3211.5,986.9,134.7,969.5,270.2,850.2,214.9,635.2,555.7,79.6,-16.6,1885.5,1562.9,322.5,55.5,1.1,0.698,0.298,0.145,0.11,0.043,0.105,0.028,0.077,13923.4,13867.9,12038,11982.5,14041.7,13986.2,12156.2,12100.7,14308.9,14475.6,10727.8,503.9,2390.7,62.7,423.9,76.3,13923.4,45.444,917.039,962.483,4551.691,0.69253,8290.78888888889,0.00182111111111111,0.0273222222222222,0.0179133333333333,154292.466666667,141501.4,33.2,65.6966666666667,109.9,-8.1,124.381812107216,397876.4984,807.665901639344,520.895025170269,1180.29943836514,13370.4044131949,440.707020351761,1324.25958388018,355.282130154763,-153.552801069389,1037.18204974071,2993.88907009247,2090.88762364548,8689.12771945692,12791.0666666667,0.0829014335113357,245.120206907886,2348.55852656147
"255",2009,2,12701,1400.7,1454.6,1777.4,9763.9,1010.4,1495.3,1356,342,-202.7,1.09325,1.08496,1.02446,0.93062,1.08023,1.11725,1.06756,1.06544,1.07449,1.22888,1.01802,1.02479,1.04857,1.03604,1.07635,1.04471,1.03008,1.10672,1.14182,13752.9,7809.3,6286.4,6286.4,1523,1016.5,56.8,3116.2,3131.7,830.7,140.7,957,281.5,921.8,240.5,681.3,464.3,217,-15.4,1867.7,1544.7,323,132.5,1.095,0.7,0.295,0.145,0.112,0.038,0.1,0.027,0.073,13885.4,13752.9,12017.7,11885.2,14001.3,13868.8,12133.5,12001,14217,14419.7,10758.1,512.5,2445.3,72.1,416,75.7,13885.4,41.409,915.509,956.918,4560.398,0.672016,8380.22307692308,0.0018,0.0331307692307692,0.017167032967033,154644.747252747,140301.758241758,33.067032967033,65.7,110.3,-0.2,124.319621201162,383123.4096,892.601428571429,519.65049402743,1179.77791149986,13361.1274174724,448.844826680212,1261.99406229932,333.726909903492,-189.876205443724,1031.95267795855,2881.49750463876,2141.58098474365,8660.84892809001,14342.989010989,0.0927479870205174,242.06869897912,2353.8013280479
"256",2009,3,12746.7,1394.8,1502.3,1849.3,9888.8,1052.7,1465.6,1312.9,353.1,-200.5,1.09457,1.09314,1.03885,0.92458,1.10612,1.12224,1.05078,1.05371,1.06169,1.19717,1.0126,1.01715,1.0615,1.04919,1.08867,1.07789,1.06845,1.11745,1.14617,13793.6,7781,6259.6,6259.6,1521.4,1027.7,68.5,3199,3213.5,775.4,123.2,975.8,298.9,1040.1,285,755.1,358.2,396.9,-14.5,1854.4,1531.1,323.3,158.6,1.088,0.693,0.289,0.143,0.11,0.036,0.108,0.028,0.079,13952.2,13793.6,12097.8,11939.1,14115.2,13956.5,12260.7,12102.1,14350.8,14551.3,10669.2,509.9,2486.5,70,423,78,13952.2,78.318,918.627,996.945,4551.665,0.682266,8401.78043478261,0.00156739130434783,0.035179347826087,0.0174445652173913,154210.923913043,139402.706521739,33.1,65.3358695652174,110.7,-3.1,123.356144136853,334990.5492,995.74828125,522.348464057669,1190.47956910165,13414.831105044,444.872924609787,1236.61332403997,347.146438578381,-190.814274017467,1082.96506574585,2922.63799035564,2169.39895477983,8669.79415990851,14808.2173913043,0.0960257355027222,240.757316277571,2360.27965862017
